ID Cliente;ID Loja;Nome;PrimeiraCompra;CartaoFidelidade;Aniversario;Genero;AnoAniversario
8095;8;"Rhonda";2017-11-24 00:00:00,000;"320-424-9695";1977-11-14 00:00:00,000;"F";1977
8097;8;"Aline";2019-03-04 00:00:00,000;"930-938-8301";1976-08-11 00:00:00,000;"F";1976
8098;8;"Ariana";2017-12-08 00:00:00,000;"881-422-4522";1968-09-07 00:00:00,000;"F";1968
8099;8;"Amity";2018-03-21 00:00:00,000;"146-428-0486";1959-02-12 00:00:00,000;"F";1959
8100;8;"Germane";2019-01-26 00:00:00,000;"619-020-4085";1968-03-17 00:00:00,000;"F";1968
8101;8;"Summer";2018-12-20 00:00:00,000;"590-815-0071";1974-06-29 00:00:00,000;"F";1974
8102;8;"Echo";2019-02-22 00:00:00,000;"825-040-0765";1987-11-26 00:00:00,000;"F";1987
8106;8;"Fiona";2017-06-23 00:00:00,000;"931-298-4873";1984-04-25 00:00:00,000;"F";1984
8114;8;"Geraldine";2019-03-30 00:00:00,000;"012-792-3318";2000-05-16 00:00:00,000;"F";2000
8115;8;"Iris";2017-01-09 00:00:00,000;"156-491-7012";1973-05-12 00:00:00,000;"F";1973
8116;8;"Alexis";2017-09-14 00:00:00,000;"100-730-7965";1967-06-30 00:00:00,000;"F";1967
8117;8;"Genevieve";2017-06-22 00:00:00,000;"691-782-3338";1984-11-04 00:00:00,000;"F";1984
8119;8;"Willow";2018-04-13 00:00:00,000;"623-639-5408";1969-06-03 00:00:00,000;"F";1969
8120;8;"Indira";2017-10-20 00:00:00,000;"303-810-2486";1990-02-12 00:00:00,000;"F";1990
8122;8;"Winter";2017-01-08 00:00:00,000;"333-507-3141";1998-02-26 00:00:00,000;"F";1998
8123;8;"Marny";2018-06-08 00:00:00,000;"903-549-1561";1972-11-04 00:00:00,000;"F";1972
8124;8;"Teegan";2018-10-23 00:00:00,000;"980-948-6242";1984-09-03 00:00:00,000;"F";1984
8125;8;"Hannah";2018-02-04 00:00:00,000;"916-172-4117";1974-01-18 00:00:00,000;"F";1974
8129;8;"Amanda";2018-02-20 00:00:00,000;"982-576-2704";1952-11-30 00:00:00,000;"F";1952
8133;8;"Shelby";2017-09-19 00:00:00,000;"806-426-4723";2000-07-28 00:00:00,000;"F";2000
8134;8;"Signe";2017-08-21 00:00:00,000;"582-963-8061";1995-03-01 00:00:00,000;"F";1995
8135;8;"Hollee";2018-12-02 00:00:00,000;"892-780-1640";1977-11-14 00:00:00,000;"F";1977
8136;8;"Kyra";2017-12-17 00:00:00,000;"944-114-1720";1993-05-15 00:00:00,000;"F";1993
8142;8;"Dahlia";2017-10-31 00:00:00,000;"589-980-5102";1968-04-11 00:00:00,000;"F";1968
8144;8;"Leslie";2018-02-27 00:00:00,000;"182-572-1544";1975-09-08 00:00:00,000;"F";1975
8148;8;"Courtney";2017-06-14 00:00:00,000;"871-378-9621";1997-11-24 00:00:00,000;"F";1997
8150;8;"Orla";2017-10-03 00:00:00,000;"019-089-8934";1986-09-04 00:00:00,000;"F";1986
8152;8;"Raven";2017-10-18 00:00:00,000;"671-325-3231";1972-01-28 00:00:00,000;"F";1972
8153;8;"Raya";2017-12-09 00:00:00,000;"234-573-9226";1964-11-21 00:00:00,000;"F";1964
8155;8;"Kitra";2017-01-30 00:00:00,000;"911-024-6796";1987-03-12 00:00:00,000;"F";1987
8158;8;"Martina";2018-09-30 00:00:00,000;"849-960-3026";1987-11-25 00:00:00,000;"F";1987
8159;8;"Tanya";2018-09-13 00:00:00,000;"205-316-9428";1955-03-02 00:00:00,000;"F";1955
8165;8;"Jolie";2017-10-11 00:00:00,000;"699-241-8432";1994-09-24 00:00:00,000;"F";1994
8169;8;"Martha";2017-08-07 00:00:00,000;"417-888-6107";1980-06-22 00:00:00,000;"F";1980
8170;8;"Anne";2018-02-18 00:00:00,000;"035-084-9112";1950-05-26 00:00:00,000;"F";1950
8171;8;"Yael";2018-08-24 00:00:00,000;"358-755-4121";1993-04-08 00:00:00,000;"F";1993
8172;8;"Maggie";2018-11-24 00:00:00,000;"995-525-3370";1966-12-09 00:00:00,000;"F";1966
8173;8;"Roary";2018-09-17 00:00:00,000;"835-276-2179";2000-04-02 00:00:00,000;"F";2000
8174;8;"Lunea";2017-11-03 00:00:00,000;"763-780-6404";1957-05-12 00:00:00,000;"F";1957
8175;8;"Regina";2018-12-22 00:00:00,000;"307-836-7958";1965-02-17 00:00:00,000;"F";1965
8178;8;"Jocelyn";2017-01-09 00:00:00,000;"607-439-8375";1998-11-23 00:00:00,000;"F";1998
8183;8;"Frances";2018-06-11 00:00:00,000;"343-230-9352";1971-07-01 00:00:00,000;"F";1971
8187;8;"Ina";2017-07-24 00:00:00,000;"468-506-7851";1968-06-03 00:00:00,000;"F";1968
8188;8;"Kyla";2018-03-04 00:00:00,000;"395-622-7390";1963-12-25 00:00:00,000;"F";1963
8189;8;"Irene";2017-11-20 00:00:00,000;"530-478-5879";1976-06-04 00:00:00,000;"F";1976
8190;8;"Elizabeth";2017-06-02 00:00:00,000;"698-970-3375";1963-10-25 00:00:00,000;"F";1963
8194;8;"Savannah";2017-04-16 00:00:00,000;"678-488-3788";1970-06-02 00:00:00,000;"F";1970
8200;8;"Cleo";2019-02-16 00:00:00,000;"258-533-4485";1987-12-15 00:00:00,000;"F";1987
8205;8;"Nevada";2017-08-16 00:00:00,000;"752-347-6802";2000-04-06 00:00:00,000;"F";2000
8206;8;"Rosalyn";2018-02-06 00:00:00,000;"488-122-1222";1986-10-12 00:00:00,000;"F";1986
8209;8;"Idola";2018-07-13 00:00:00,000;"525-843-3347";1980-10-05 00:00:00,000;"F";1980
8214;8;"Ann";2017-09-20 00:00:00,000;"180-733-6572";1956-04-04 00:00:00,000;"F";1956
8216;8;"Ruby";2019-02-26 00:00:00,000;"342-547-1648";1999-08-19 00:00:00,000;"F";1999
8218;8;"Farrah";2017-03-24 00:00:00,000;"502-947-2286";1967-05-21 00:00:00,000;"F";1967
8219;8;"Natalie";2018-10-01 00:00:00,000;"085-129-8748";1957-03-11 00:00:00,000;"F";1957
8220;8;"Hermione";2017-09-29 00:00:00,000;"568-085-8311";1959-06-06 00:00:00,000;"F";1959
8221;8;"Rinah";2017-08-23 00:00:00,000;"667-957-7337";1983-06-13 00:00:00,000;"F";1983
8222;8;"Meghan";2018-12-07 00:00:00,000;"348-275-0249";1952-09-17 00:00:00,000;"F";1952
8225;8;"Sandra";2018-06-27 00:00:00,000;"401-904-5163";1975-11-27 00:00:00,000;"F";1975
8235;8;"Winter";2017-08-18 00:00:00,000;"147-702-5057";1958-11-24 00:00:00,000;"F";1958
8237;8;"Julie";2017-06-04 00:00:00,000;"391-019-3869";1998-06-26 00:00:00,000;"F";1998
8240;8;"Camilla";2018-03-25 00:00:00,000;"349-595-2984";1955-03-27 00:00:00,000;"F";1955
8241;8;"Chantale";2017-04-04 00:00:00,000;"165-552-9817";2000-01-11 00:00:00,000;"F";2000
8243;8;"Tatiana";2018-05-22 00:00:00,000;"441-018-1748";1962-03-22 00:00:00,000;"F";1962
8246;8;"Sonya";2017-03-18 00:00:00,000;"521-039-7182";1972-02-21 00:00:00,000;"F";1972
8247;8;"Natalie";2018-02-23 00:00:00,000;"322-761-0794";1954-10-17 00:00:00,000;"F";1954
8249;8;"Rhoda";2019-02-25 00:00:00,000;"790-495-4519";1957-11-15 00:00:00,000;"F";1957
8251;8;"Alika";2017-10-06 00:00:00,000;"042-267-6015";1976-02-18 00:00:00,000;"F";1976
8254;8;"Celeste";2017-01-08 00:00:00,000;"592-227-9560";1967-03-21 00:00:00,000;"F";1967
8259;8;"Cheryl";2019-02-13 00:00:00,000;"096-125-2210";1998-07-01 00:00:00,000;"F";1998
8263;8;"Unity";2018-05-13 00:00:00,000;"848-396-2467";1988-02-06 00:00:00,000;"F";1988
8264;8;"Leah";2018-01-29 00:00:00,000;"504-730-4376";1988-12-01 00:00:00,000;"F";1988
8265;8;"Zena";2019-04-08 00:00:00,000;"772-137-6703";1974-05-11 00:00:00,000;"F";1974
8268;8;"Amethyst";2018-09-28 00:00:00,000;"733-233-5132";1979-10-27 00:00:00,000;"F";1979
8269;8;"Sheila";2017-11-02 00:00:00,000;"378-513-8745";1961-08-26 00:00:00,000;"F";1961
8273;8;"Sasha";2017-12-12 00:00:00,000;"038-201-0426";1974-03-01 00:00:00,000;"F";1974
8274;8;"Carolyn";2018-09-17 00:00:00,000;"509-030-4926";1956-05-26 00:00:00,000;"F";1956
8275;8;"Josephine";2017-10-24 00:00:00,000;"816-998-3345";1997-11-10 00:00:00,000;"F";1997
8277;8;"Genevieve";2017-04-16 00:00:00,000;"539-723-1542";1995-11-16 00:00:00,000;"F";1995
8281;8;"Rinah";2018-11-18 00:00:00,000;"725-632-9678";1953-09-30 00:00:00,000;"F";1953
8291;8;"Helen";2017-04-29 00:00:00,000;"612-637-4717";1995-02-16 00:00:00,000;"F";1995
8294;8;"Charlotte";2017-01-03 00:00:00,000;"385-899-7846";1993-04-30 00:00:00,000;"F";1993
8295;8;"Veronica";2017-06-12 00:00:00,000;"443-639-9316";1962-01-14 00:00:00,000;"F";1962
8297;8;"Cherokee";2017-11-17 00:00:00,000;"522-014-5923";1974-07-09 00:00:00,000;"F";1974
8298;8;"Dorothy";2018-04-06 00:00:00,000;"377-260-8986";1978-07-13 00:00:00,000;"F";1978
8299;8;"Amber";2018-10-03 00:00:00,000;"390-925-4024";1976-03-16 00:00:00,000;"F";1976
8300;8;"Patience";2019-04-07 00:00:00,000;"239-936-2721";1986-07-25 00:00:00,000;"F";1986
8302;8;"Yvette";2019-02-28 00:00:00,000;"406-750-2048";1958-09-05 00:00:00,000;"F";1958
8304;8;"Debra";2018-07-27 00:00:00,000;"960-879-2531";1997-03-17 00:00:00,000;"F";1997
8307;8;"Nyssa";2019-01-30 00:00:00,000;"745-688-1429";1951-02-18 00:00:00,000;"F";1951
8311;8;"Hanna";2017-03-27 00:00:00,000;"549-244-2656";1967-06-06 00:00:00,000;"F";1967
8316;8;"Josephine";2017-06-03 00:00:00,000;"229-562-8059";2000-07-18 00:00:00,000;"F";2000
8317;8;"Scarlet";2018-12-24 00:00:00,000;"213-101-2389";1999-12-09 00:00:00,000;"F";1999
8321;8;"September";2017-04-16 00:00:00,000;"235-379-5219";1980-03-17 00:00:00,000;"F";1980
8322;8;"Chanda";2019-03-21 00:00:00,000;"983-464-8781";1969-06-15 00:00:00,000;"F";1969
8323;8;"Kirby";2017-05-14 00:00:00,000;"929-009-1714";1989-10-19 00:00:00,000;"F";1989
8324;8;"Naida";2019-01-29 00:00:00,000;"724-363-0932";1967-01-12 00:00:00,000;"F";1967
8325;8;"Guinevere";2017-01-15 00:00:00,000;"256-309-6018";1969-02-13 00:00:00,000;"F";1969
8327;8;"Phyllis";2019-01-16 00:00:00,000;"289-743-5002";1987-12-16 00:00:00,000;"F";1987
8328;8;"Buffy";2019-01-08 00:00:00,000;"351-336-1057";1998-12-03 00:00:00,000;"F";1998
8329;8;"Constance";2019-02-16 00:00:00,000;"983-120-8632";1955-03-23 00:00:00,000;"F";1955
8337;8;"Rhoda";2018-09-17 00:00:00,000;"923-649-7275";1976-07-06 00:00:00,000;"F";1976
8338;8;"Iona";2019-02-06 00:00:00,000;"275-617-1107";2000-06-25 00:00:00,000;"F";2000
8345;8;"Shannon";2017-01-12 00:00:00,000;"167-329-1591";1988-06-06 00:00:00,000;"F";1988
8346;8;"Ayanna";2017-06-04 00:00:00,000;"748-064-1414";1976-07-05 00:00:00,000;"F";1976
8347;8;"Alana";2017-10-26 00:00:00,000;"336-314-9456";1955-10-20 00:00:00,000;"F";1955
8349;8;"Priscilla";2019-01-13 00:00:00,000;"001-515-6746";2000-12-31 00:00:00,000;"F";2000
8351;8;"Kiona";2018-01-22 00:00:00,000;"890-301-3128";1961-03-23 00:00:00,000;"F";1961
8354;8;"Sandra";2017-03-30 00:00:00,000;"819-168-4613";1960-06-15 00:00:00,000;"F";1960
8358;8;"Brenna";2018-10-24 00:00:00,000;"808-714-0268";1994-03-23 00:00:00,000;"F";1994
8359;8;"Emi";2017-08-19 00:00:00,000;"885-078-9019";1979-07-03 00:00:00,000;"F";1979
8360;8;"Delilah";2018-10-04 00:00:00,000;"816-789-8142";1968-04-10 00:00:00,000;"F";1968
8361;8;"Dara";2018-12-15 00:00:00,000;"311-239-0511";1992-11-09 00:00:00,000;"F";1992
8363;8;"Madaline";2019-03-30 00:00:00,000;"000-568-0551";1973-06-05 00:00:00,000;"F";1973
8366;8;"Jayme";2017-07-13 00:00:00,000;"432-294-6616";1973-11-12 00:00:00,000;"F";1973
8368;8;"Nita";2017-11-03 00:00:00,000;"473-429-7696";1987-11-23 00:00:00,000;"F";1987
8369;8;"Paula";2018-05-22 00:00:00,000;"111-321-3570";1989-10-21 00:00:00,000;"F";1989
8370;8;"Maya";2018-09-10 00:00:00,000;"178-883-2525";1969-08-27 00:00:00,000;"F";1969
8371;8;"Serena";2017-07-03 00:00:00,000;"998-534-0478";1962-04-26 00:00:00,000;"F";1962
8376;8;"Ivana";2017-07-03 00:00:00,000;"205-429-9652";1995-12-24 00:00:00,000;"F";1995
8380;8;"Gisela";2018-01-31 00:00:00,000;"425-267-0851";1953-04-10 00:00:00,000;"F";1953
8382;8;"Ivana";2017-09-10 00:00:00,000;"885-853-6727";1977-03-30 00:00:00,000;"F";1977
8383;8;"Sasha";2018-02-04 00:00:00,000;"033-413-4843";1986-04-14 00:00:00,000;"F";1986
8384;8;"Leandra";2018-02-28 00:00:00,000;"822-185-3791";1991-09-27 00:00:00,000;"F";1991
8385;8;"Cecilia";2017-10-27 00:00:00,000;"448-465-2316";1966-10-04 00:00:00,000;"F";1966
8392;8;"Diana";2017-05-16 00:00:00,000;"967-301-6469";1994-02-17 00:00:00,000;"F";1994
8393;8;"Maggy";2017-07-18 00:00:00,000;"459-404-1527";1989-02-12 00:00:00,000;"F";1989
8396;8;"Mollie";2018-12-31 00:00:00,000;"781-825-4590";1969-08-13 00:00:00,000;"F";1969
8397;8;"Inga";2018-11-09 00:00:00,000;"935-704-4297";1972-04-25 00:00:00,000;"F";1972
8398;8;"Dominique";2017-01-28 00:00:00,000;"351-466-3501";1991-07-18 00:00:00,000;"F";1991
8400;8;"Brielle";2017-06-27 00:00:00,000;"979-868-8281";1980-07-12 00:00:00,000;"F";1980
8402;8;"Libby";2018-12-11 00:00:00,000;"739-783-9075";1999-08-21 00:00:00,000;"F";1999
8404;8;"Lillith";2018-12-08 00:00:00,000;"376-381-9382";1967-10-30 00:00:00,000;"F";1967
8405;8;"Ruby";2018-01-04 00:00:00,000;"785-775-1527";1969-11-29 00:00:00,000;"F";1969
8407;8;"Eugenia";2018-10-13 00:00:00,000;"096-523-8913";1980-09-11 00:00:00,000;"F";1980
8408;8;"Leila";2018-01-11 00:00:00,000;"894-257-7766";1967-09-04 00:00:00,000;"F";1967
8409;8;"Rachel";2017-05-08 00:00:00,000;"800-958-7428";1990-05-31 00:00:00,000;"F";1990
8410;8;"Buffy";2018-09-23 00:00:00,000;"216-220-6085";1962-08-05 00:00:00,000;"F";1962
8411;8;"Faith";2017-09-26 00:00:00,000;"752-690-7117";1966-04-15 00:00:00,000;"F";1966
8414;8;"Danielle";2018-06-21 00:00:00,000;"916-165-0522";1953-12-29 00:00:00,000;"F";1953
8416;8;"Marny";2018-01-20 00:00:00,000;"072-348-4142";1989-04-03 00:00:00,000;"F";1989
8422;8;"Naomi";2018-10-30 00:00:00,000;"213-061-5250";1996-07-12 00:00:00,000;"F";1996
8426;8;"Jena";2018-03-30 00:00:00,000;"481-473-2832";1959-12-25 00:00:00,000;"F";1959
8433;8;"Yuri";2018-04-02 00:00:00,000;"445-964-8454";1989-01-31 00:00:00,000;"F";1989
8434;8;"Penelope";2017-12-25 00:00:00,000;"447-258-9631";1974-01-13 00:00:00,000;"F";1974
8435;8;"Tashya";2019-02-04 00:00:00,000;"144-718-0046";1992-12-11 00:00:00,000;"F";1992
8436;8;"Wanda";2019-03-21 00:00:00,000;"644-784-8751";1989-06-08 00:00:00,000;"F";1989
8437;8;"Teagan";2019-01-28 00:00:00,000;"187-810-7182";1952-02-04 00:00:00,000;"F";1952
8438;8;"Mikayla";2017-02-13 00:00:00,000;"450-581-6624";1984-08-27 00:00:00,000;"F";1984
8440;8;"Odessa";2018-02-07 00:00:00,000;"711-950-6335";1957-07-21 00:00:00,000;"F";1957
8441;8;"Lilah";2018-02-28 00:00:00,000;"572-012-4906";1955-12-11 00:00:00,000;"F";1955
8443;8;"Jorden";2018-12-29 00:00:00,000;"599-779-4280";1963-08-13 00:00:00,000;"F";1963
8449;8;"Reagan";2017-11-02 00:00:00,000;"573-339-9244";1992-06-28 00:00:00,000;"F";1992
8450;8;"Ina";2017-05-03 00:00:00,000;"175-035-4783";1982-04-27 00:00:00,000;"F";1982
8452;8;"Shelly";2019-01-05 00:00:00,000;"554-079-5060";1958-12-07 00:00:00,000;"F";1958
8453;8;"Indigo";2019-02-15 00:00:00,000;"747-951-1393";2000-09-18 00:00:00,000;"F";2000
8454;8;"Ignacia";2019-03-21 00:00:00,000;"963-304-9054";1963-07-28 00:00:00,000;"F";1963
8457;8;"Alfreda";2017-08-25 00:00:00,000;"845-524-9605";1956-01-06 00:00:00,000;"F";1956
8458;8;"Stacy";2018-05-30 00:00:00,000;"896-091-3730";1959-09-25 00:00:00,000;"F";1959
8459;8;"Iona";2018-04-23 00:00:00,000;"992-827-5588";1998-10-18 00:00:00,000;"F";1998
8463;8;"Madison";2018-04-09 00:00:00,000;"564-519-9640";1981-04-22 00:00:00,000;"F";1981
8466;8;"Kylie";2019-01-23 00:00:00,000;"660-166-4830";1951-08-21 00:00:00,000;"F";1951
8468;8;"Medge";2018-11-09 00:00:00,000;"679-151-4271";1972-09-09 00:00:00,000;"F";1972
8470;8;"Lana";2017-05-30 00:00:00,000;"364-419-7244";1977-06-09 00:00:00,000;"F";1977
8473;8;"Oprah";2017-05-08 00:00:00,000;"360-223-4566";1970-01-07 00:00:00,000;"F";1970
8474;8;"Ingrid";2018-01-29 00:00:00,000;"283-542-2748";1960-08-11 00:00:00,000;"F";1960
8475;8;"Wilma";2017-10-28 00:00:00,000;"889-003-1774";1973-03-26 00:00:00,000;"F";1973
8478;8;"Shea";2017-07-30 00:00:00,000;"879-174-5890";1971-10-14 00:00:00,000;"F";1971
8479;8;"Emma";2017-12-29 00:00:00,000;"125-641-7147";1990-03-22 00:00:00,000;"F";1990
8482;8;"Faith";2019-03-13 00:00:00,000;"487-026-2881";1964-07-21 00:00:00,000;"F";1964
8485;8;"Priscilla";2018-04-16 00:00:00,000;"514-823-4272";1960-09-06 00:00:00,000;"F";1960
8488;8;"Hilda";2019-03-01 00:00:00,000;"565-619-5744";1953-10-02 00:00:00,000;"F";1953
8489;8;"Lacey";2017-11-11 00:00:00,000;"879-536-3582";1954-03-01 00:00:00,000;"F";1954
8490;8;"Gisela";2017-08-18 00:00:00,000;"371-955-8530";1998-08-01 00:00:00,000;"F";1998
8491;8;"Jennifer";2017-05-15 00:00:00,000;"424-686-1010";1957-09-01 00:00:00,000;"F";1957
8494;8;"Adena";2018-10-04 00:00:00,000;"616-982-4040";1998-08-23 00:00:00,000;"F";1998
8496;8;"Leilani";2017-12-18 00:00:00,000;"643-243-9536";1977-09-09 00:00:00,000;"F";1977
8497;8;"Rae";2017-01-06 00:00:00,000;"081-440-6679";1977-12-10 00:00:00,000;"F";1977
8499;8;"Clementine";2017-11-09 00:00:00,000;"297-550-7776";1996-06-04 00:00:00,000;"F";1996
8501;8;"Moana";2018-07-06 00:00:00,000;"241-906-4009";1966-08-27 00:00:00,000;"F";1966
8004;8;"Logan";2017-06-01 00:00:00,000;"737-276-6105";1971-07-21 00:00:00,000;"M";1971
8007;8;"Ivan";2017-10-06 00:00:00,000;"467-162-2944";1965-10-14 00:00:00,000;"M";1965
8010;8;"Dalton";2018-01-30 00:00:00,000;"824-757-4040";1961-10-03 00:00:00,000;"M";1961
8018;8;"Malachi";2018-03-17 00:00:00,000;"022-546-4271";1988-09-18 00:00:00,000;"M";1988
8022;8;"Allen";2017-01-24 00:00:00,000;"085-585-6706";1967-12-16 00:00:00,000;"M";1967
8023;8;"Eagan";2017-08-07 00:00:00,000;"019-553-1640";1992-05-19 00:00:00,000;"M";1992
8026;8;"Alexander";2018-11-15 00:00:00,000;"871-249-1680";1962-10-25 00:00:00,000;"M";1962
8029;8;"Kennedy";2018-02-07 00:00:00,000;"776-182-6044";1981-12-19 00:00:00,000;"M";1981
8031;8;"Wyatt";2018-07-24 00:00:00,000;"355-020-2329";1973-05-12 00:00:00,000;"M";1973
8032;8;"Giacomo";2017-10-13 00:00:00,000;"001-784-6629";1959-07-28 00:00:00,000;"M";1959
8034;8;"Bevis";2018-08-24 00:00:00,000;"526-340-9577";1974-07-12 00:00:00,000;"M";1974
8038;8;"Basil";2017-09-26 00:00:00,000;"379-762-1011";1970-12-15 00:00:00,000;"M";1970
8039;8;"Leonard";2017-06-26 00:00:00,000;"157-951-9969";1963-11-15 00:00:00,000;"M";1963
8040;8;"Bradley";2018-05-16 00:00:00,000;"066-801-4456";1984-04-24 00:00:00,000;"M";1984
8042;8;"Louis";2017-07-03 00:00:00,000;"826-340-3275";1995-10-22 00:00:00,000;"M";1995
8044;8;"Perry";2018-05-18 00:00:00,000;"647-991-1761";1953-09-11 00:00:00,000;"M";1953
8045;8;"Barry";2018-05-11 00:00:00,000;"451-001-8551";1997-04-18 00:00:00,000;"M";1997
8051;8;"Phelan";2018-01-17 00:00:00,000;"097-960-4518";1985-12-14 00:00:00,000;"M";1985
8053;8;"Mannix";2018-10-19 00:00:00,000;"475-381-2971";1981-09-05 00:00:00,000;"M";1981
8054;8;"Hashim";2018-11-03 00:00:00,000;"686-031-9511";1967-07-28 00:00:00,000;"M";1967
8057;8;"Brady";2017-02-12 00:00:00,000;"414-106-3308";1960-04-03 00:00:00,000;"M";1960
8059;8;"Orlando";2018-11-24 00:00:00,000;"473-609-8955";1964-11-02 00:00:00,000;"M";1964
8061;8;"Mufutau";2018-10-03 00:00:00,000;"219-081-1899";1984-09-20 00:00:00,000;"M";1984
8064;8;"Keane";2018-10-26 00:00:00,000;"105-317-8234";1989-07-24 00:00:00,000;"M";1989
8065;8;"Nero";2018-05-29 00:00:00,000;"831-930-4250";1995-11-29 00:00:00,000;"M";1995
8067;8;"Denton";2018-07-29 00:00:00,000;"926-474-6156";1996-06-23 00:00:00,000;"M";1996
8070;8;"Rahim";2017-03-04 00:00:00,000;"529-580-6357";1979-08-13 00:00:00,000;"M";1979
8073;8;"Macon";2018-06-16 00:00:00,000;"588-346-6184";1959-07-08 00:00:00,000;"M";1959
8076;8;"Stuart";2018-03-03 00:00:00,000;"107-782-0460";1968-10-14 00:00:00,000;"M";1968
8078;8;"Hammett";2017-07-25 00:00:00,000;"686-657-1951";1978-01-09 00:00:00,000;"M";1978
8079;8;"Raphael";2017-06-06 00:00:00,000;"642-590-8896";1985-10-30 00:00:00,000;"M";1985
8082;8;"Zachery";2017-08-17 00:00:00,000;"658-469-1570";1981-04-26 00:00:00,000;"M";1981
8084;8;"Holmes";2019-01-18 00:00:00,000;"936-615-6510";1963-08-04 00:00:00,000;"M";1963
8086;8;"Damon";2018-03-20 00:00:00,000;"405-403-3165";1983-10-12 00:00:00,000;"M";1983
8088;8;"Kareem";2018-11-02 00:00:00,000;"769-936-3409";1950-09-04 00:00:00,000;"M";1950
8093;8;"Rahim";2018-05-30 00:00:00,000;"331-924-5032";1988-06-29 00:00:00,000;"M";1988
8103;8;"Oliver";2017-10-23 00:00:00,000;"698-670-1109";1960-01-30 00:00:00,000;"M";1960
8105;8;"Ryan";2017-08-21 00:00:00,000;"113-820-2368";1994-05-03 00:00:00,000;"M";1994
8108;8;"Marsden";2017-09-04 00:00:00,000;"287-195-7638";1981-09-08 00:00:00,000;"M";1981
8109;8;"Herman";2018-04-25 00:00:00,000;"299-539-9648";1960-06-25 00:00:00,000;"M";1960
8110;8;"Oren";2017-04-10 00:00:00,000;"453-814-5129";1951-03-03 00:00:00,000;"M";1951
8111;8;"Timothy";2018-01-11 00:00:00,000;"408-724-5219";1961-05-28 00:00:00,000;"M";1961
8113;8;"Hall";2017-01-08 00:00:00,000;"870-742-2774";1998-03-17 00:00:00,000;"M";1998
8118;8;"Ralph";2017-03-17 00:00:00,000;"974-011-3365";1958-09-17 00:00:00,000;"M";1958
8121;8;"Rooney";2018-03-25 00:00:00,000;"273-860-3984";1996-12-21 00:00:00,000;"M";1996
8126;8;"Benjamin";2017-06-04 00:00:00,000;"346-252-3898";1960-10-03 00:00:00,000;"M";1960
8127;8;"Benjamin";2017-02-08 00:00:00,000;"513-638-3474";1981-02-04 00:00:00,000;"M";1981
8130;8;"Upton";2017-05-21 00:00:00,000;"022-835-4786";1981-07-26 00:00:00,000;"M";1981
8131;8;"Ray";2017-05-03 00:00:00,000;"582-670-2402";1971-07-02 00:00:00,000;"M";1971
8132;8;"Burton";2017-08-07 00:00:00,000;"026-634-4485";1960-12-11 00:00:00,000;"M";1960
8137;8;"Hector";2019-02-26 00:00:00,000;"899-014-6274";1957-04-29 00:00:00,000;"M";1957
8139;8;"Paki";2017-04-24 00:00:00,000;"994-377-0498";1957-03-15 00:00:00,000;"M";1957
8140;8;"Dolan";2017-10-21 00:00:00,000;"991-272-5258";1965-04-24 00:00:00,000;"M";1965
8145;8;"Beck";2018-08-26 00:00:00,000;"816-825-4926";1951-11-17 00:00:00,000;"M";1951
8151;8;"Burke";2017-11-22 00:00:00,000;"776-069-5251";1963-09-15 00:00:00,000;"M";1963
8157;8;"Walter";2018-04-16 00:00:00,000;"001-565-1409";1990-01-12 00:00:00,000;"M";1990
8162;8;"Erich";2018-12-09 00:00:00,000;"759-909-9988";1983-01-10 00:00:00,000;"M";1983
8164;8;"Cameron";2019-03-20 00:00:00,000;"790-834-2908";1977-07-30 00:00:00,000;"M";1977
8166;8;"Aristotle";2018-06-06 00:00:00,000;"174-388-6640";1992-03-15 00:00:00,000;"M";1992
8167;8;"Dean";2018-03-14 00:00:00,000;"979-135-1641";1953-01-16 00:00:00,000;"M";1953
8168;8;"Jelani";2017-05-23 00:00:00,000;"994-951-4580";1978-07-31 00:00:00,000;"M";1978
8176;8;"Garrett";2017-01-07 00:00:00,000;"469-461-4355";1957-11-04 00:00:00,000;"M";1957
8177;8;"Elijah";2019-04-08 00:00:00,000;"804-870-9086";1953-02-06 00:00:00,000;"M";1953
8179;8;"Anthony";2018-05-03 00:00:00,000;"628-505-2011";1957-04-30 00:00:00,000;"M";1957
8180;8;"Lionel";2017-11-20 00:00:00,000;"391-495-6306";1960-02-26 00:00:00,000;"M";1960
8182;8;"Hakeem";2018-09-13 00:00:00,000;"007-543-0443";1992-11-02 00:00:00,000;"M";1992
8184;8;"Nathan";2018-05-06 00:00:00,000;"864-616-8007";1991-03-30 00:00:00,000;"M";1991
8186;8;"Blaze";2018-12-03 00:00:00,000;"083-801-0767";1983-03-03 00:00:00,000;"M";1983
8191;8;"Ivor";2018-04-12 00:00:00,000;"384-217-9218";1985-09-06 00:00:00,000;"M";1985
8192;8;"Gareth";2018-01-04 00:00:00,000;"198-218-3772";1963-02-17 00:00:00,000;"M";1963
8193;8;"Harlan";2018-06-16 00:00:00,000;"411-170-7489";1964-12-26 00:00:00,000;"M";1964
8195;8;"Sawyer";2018-05-13 00:00:00,000;"766-891-5038";1993-05-02 00:00:00,000;"M";1993
8197;8;"Marvin";2017-09-11 00:00:00,000;"822-519-2896";1996-01-10 00:00:00,000;"M";1996
8198;8;"David";2018-11-17 00:00:00,000;"144-228-8173";1953-03-29 00:00:00,000;"M";1953
